Typ,Anzahl Items,Bin-Kapazitaet,LB,Hill Climbing,First Fit Descending,Abs. LB HC,Abs. LB FFD,Zeit HC (sec),Zeit FFD (sec)
uniform,1000,150.0,404.0,404.0,407.0,0.0,3.0,5.12,0.21
uniform,1000,150.0,400.0,400.0,406.0,0.0,6.0,18.32,0.21
uniform,1000,150.0,399.0,399.0,403.0,0.0,4.0,8.91,0.21
uniform,1000,150.0,406.0,406.0,411.0,0.0,5.0,10.75,0.22
uniform,1000,150.0,397.0,398.0,402.0,1.0,5.0,115.16,0.22
uniform,1000,150.0,401.0,401.0,405.0,0.0,4.0,33.45,0.2
uniform,1000,150.0,400.0,400.0,404.0,0.0,4.0,7.83,0.22
uniform,1000,150.0,397.0,398.0,404.0,1.0,7.0,115.34,0.2
uniform,1000,150.0,404.0,404.0,408.0,0.0,4.0,8.99,0.22
uniform,1000,150.0,402.0,403.0,408.0,1.0,6.0,115.62,0.21
