Typ,Instanzindex,Anzahl_Items,Bin_Kapazitaet,LB,HC,Bins_beyond_LB,Hit_LB,Iteration,elapsed_time
uniform,37,120,150,49,50,1,0,14,0.16138133599997673
uniform,37,120,150,49,50,1,0,15,0.17319134899935307
uniform,37,120,150,49,50,1,0,16,0.18522652999945421
uniform,37,120,150,49,50,1,0,17,0.1977376729992102
uniform,37,120,150,49,50,1,0,18,0.2096370069994009
uniform,37,120,150,49,50,1,0,19,0.22143635199972778
uniform,37,120,150,49,50,1,0,20,0.2318930459996409
uniform,37,120,150,49,50,1,0,21,0.24237248999997973
uniform,37,120,150,49,50,1,0,22,0.2546547349993489
uniform,37,120,150,49,50,1,0,23,0.2664143139991211
uniform,37,120,150,49,50,1,0,24,0.277679877999617
uniform,37,120,150,49,50,1,0,25,0.28933993599912355
uniform,37,120,150,49,50,1,0,26,0.30116700700000365
uniform,37,120,150,49,50,1,0,27,0.31237915999918187
uniform,37,120,150,49,50,1,0,28,0.3222971769992
uniform,37,120,150,49,50,1,0,29,0.333011574000011
uniform,37,120,150,49,50,1,0,30,0.3453269839992572
uniform,37,120,150,49,50,1,0,31,0.3564274379996277
uniform,37,120,150,49,50,1,0,32,0.3677321599998322
uniform,37,120,150,49,50,1,0,33,0.3799677029992381
uniform,37,120,150,49,50,1,0,34,0.3906351959994936
uniform,37,120,150,49,50,1,0,35,0.4019630769998912
uniform,37,120,150,49,50,1,0,36,0.4142367849999573
uniform,37,120,150,49,50,1,0,37,0.42467765399942436
uniform,37,120,150,49,50,1,0,38,0.43589205099942774
uniform,37,120,150,49,50,1,0,39,0.4476600959997086
uniform,37,120,150,49,50,1,0,40,0.459204461999434
uniform,37,120,150,49,50,1,0,41,0.46948726599930524
uniform,37,120,150,49,50,1,0,42,0.479349713999909
uniform,37,120,150,49,50,1,0,43,0.4912786069999129
uniform,37,120,150,49,50,1,0,44,0.5021133609998287
uniform,37,120,150,49,50,1,0,45,0.5126685959994575
uniform,37,120,150,49,50,1,0,46,0.5228257829994618
uniform,37,120,150,49,50,1,0,47,0.5338799789997211
uniform,37,120,150,49,50,1,0,48,0.5435717009995642
uniform,37,120,150,49,50,1,0,49,0.5543494189996636
uniform,37,120,150,49,50,1,0,50,0.5662228559995128
uniform,37,120,150,49,50,1,0,51,0.5758213159997467
uniform,37,120,150,49,50,1,0,52,0.5856733809996513
uniform,37,120,150,49,50,1,0,53,0.5952614559992071
uniform,37,120,150,49,50,1,0,54,0.6063906069994118
uniform,37,120,150,49,50,1,0,55,0.6184861719993933
uniform,37,120,150,49,50,1,0,56,0.6302686330000142
uniform,37,120,150,49,50,1,0,57,0.6403061959999832
uniform,37,120,150,49,50,1,0,58,0.6500800529993285
uniform,37,120,150,49,50,1,0,59,0.6587889679994987
uniform,37,120,150,49,50,1,0,60,0.6675681609995081
uniform,37,120,150,49,50,1,0,61,0.6791607449995354
uniform,37,120,150,49,50,1,0,62,0.6903177459998915
uniform,37,120,150,49,50,1,0,63,0.6999710599993705
uniform,37,120,150,49,50,1,0,64,0.7110475009994843
uniform,37,120,150,49,50,1,0,65,0.7236399509993134
uniform,37,120,150,49,50,1,0,66,0.733289228999638
uniform,37,120,150,49,50,1,0,67,0.7427167829991959
uniform,37,120,150,49,50,1,0,68,0.7529961449999973
uniform,37,120,150,49,50,1,0,69,0.7624617139999827
uniform,37,120,150,49,50,1,0,70,0.7722943249991658
uniform,37,120,150,49,50,1,0,71,0.7832736839991412
uniform,37,120,150,49,50,1,0,72,0.7947554439997475
uniform,37,120,150,49,50,1,0,73,0.8061638699991818
uniform,37,120,150,49,50,1,0,74,0.8152873109993379
uniform,37,120,150,49,50,1,0,75,0.8247197999999116
uniform,37,120,150,49,50,1,0,76,0.8364865269995789
uniform,37,120,150,49,50,1,0,77,0.8470812639998258
uniform,37,120,150,49,50,1,0,78,0.858085103999656
uniform,37,120,150,49,50,1,0,79,0.8741066200000205
uniform,37,120,150,49,50,1,0,80,0.8846498089997112
uniform,37,120,150,49,50,1,0,81,0.8952815399998144
uniform,37,120,150,49,50,1,0,82,0.9053057449991684
uniform,37,120,150,49,50,1,0,83,0.914347214999907
uniform,37,120,150,49,50,1,0,84,0.9256876729996293
uniform,37,120,150,49,50,1,0,85,0.9358750779992988
uniform,37,120,150,49,50,1,0,86,0.9465855309999824
uniform,37,120,150,49,50,1,0,87,0.9559645229992384
uniform,37,120,150,49,50,1,0,88,0.9655348069991305
uniform,37,120,150,49,50,1,0,89,0.9767473689998951
uniform,37,120,150,49,50,1,0,90,0.9857558089997838
uniform,37,120,150,49,50,1,0,91,0.9949869899992336
uniform,37,120,150,49,50,1,0,92,1.0031803259998924
uniform,38,120,150,46,47,1,0,1,0.009458475999963412
uniform,38,120,150,46,47,1,0,2,0.021414621000076295
uniform,38,120,150,46,47,1,0,3,0.03458098299961421
uniform,38,120,150,46,47,1,0,4,0.04418304099999659
uniform,38,120,150,46,47,1,0,5,0.057404580999900645
uniform,38,120,150,46,47,1,0,6,0.06687900799988711
uniform,38,120,150,46,47,1,0,7,0.07734745400011889
uniform,38,120,150,46,47,1,0,8,0.08789915099987411
uniform,38,120,150,46,47,1,0,9,0.10021213300024101
uniform,38,120,150,46,47,1,0,10,0.1087235969998801
uniform,38,120,150,46,47,1,0,11,0.11889976400016167
uniform,38,120,150,46,47,1,0,12,0.12927611600025557
uniform,38,120,150,46,47,1,0,13,0.13951417399948696
uniform,38,120,150,46,47,1,0,14,0.15259634599988203
uniform,38,120,150,46,47,1,0,15,0.16408734200012987
uniform,38,120,150,46,47,1,0,16,0.17252096299944242
uniform,38,120,150,46,47,1,0,17,0.18032651900011842
uniform,38,120,150,46,47,1,0,18,0.19024137899941707
uniform,38,120,150,46,47,1,0,19,0.20199048799986485
uniform,38,120,150,46,47,1,0,20,0.2135547999996561
uniform,38,120,150,46,47,1,0,21,0.2232333229994765
uniform,38,120,150,46,47,1,0,22,0.23256459499953053
uniform,38,120,150,46,47,1,0,23,0.2430648099998507
uniform,38,120,150,46,47,1,0,24,0.254323703999944
uniform,38,120,150,46,47,1,0,25,0.2638124280001648
uniform,38,120,150,46,47,1,0,26,0.2716337760002716
uniform,38,120,150,46,47,1,0,27,0.2838808850001442
uniform,38,120,150,46,47,1,0,28,0.29299249999985477
uniform,38,120,150,46,47,1,0,29,0.30332173999977385
uniform,38,120,150,46,47,1,0,30,0.31389496799965855
uniform,38,120,150,46,47,1,0,31,0.32546447699951386
uniform,38,120,150,46,47,1,0,32,0.334574550999605
uniform,38,120,150,46,47,1,0,33,0.3459217419995184
uniform,38,120,150,46,47,1,0,34,0.3584848720001901
uniform,38,120,150,46,47,1,0,35,0.3692853479997211
uniform,38,120,150,46,47,1,0,36,0.3789254539997273
uniform,38,120,150,46,47,1,0,37,0.3891616829996565
uniform,38,120,150,46,47,1,0,38,0.4012834799996199
uniform,38,120,150,46,47,1,0,39,0.411667166999905
uniform,38,120,150,46,47,1,0,40,0.42319885899996734
uniform,38,120,150,46,47,1,0,41,0.43340328199974465
uniform,38,120,150,46,47,1,0,42,0.44228039999961766
uniform,38,120,150,46,47,1,0,43,0.45135354200010624
uniform,38,120,150,46,47,1,0,44,0.46132544899955974
uniform,38,120,150,46,47,1,0,45,0.4704122279999865
uniform,38,120,150,46,47,1,0,46,0.4792247099994711
uniform,38,120,150,46,47,1,0,47,0.48856811199948424
uniform,38,120,150,46,47,1,0,48,0.5007246509994729
uniform,38,120,150,46,47,1,0,49,0.5109332490001179
uniform,38,120,150,46,47,1,0,50,0.5205023560001791
uniform,38,120,150,46,47,1,0,51,0.5304974809996565
uniform,38,120,150,46,47,1,0,52,0.5406329079996794
uniform,38,120,150,46,47,1,0,53,0.5485011649998341
uniform,38,120,150,46,47,1,0,54,0.5567172940000091
uniform,38,120,150,46,47,1,0,55,0.5646584469996014
uniform,38,120,150,46,47,1,0,56,0.5751980869999898
uniform,38,120,150,46,47,1,0,57,0.5840548830001353
uniform,38,120,150,46,47,1,0,58,0.5935712430000422
uniform,38,120,150,46,47,1,0,59,0.6036130789998424
uniform,38,120,150,46,47,1,0,60,0.6145788200001334
uniform,38,120,150,46,47,1,0,61,0.6242626709999968
uniform,38,120,150,46,47,1,0,62,0.6353411089994552
uniform,38,120,150,46,47,1,0,63,0.6468588030002138
uniform,38,120,150,46,47,1,0,64,0.6567993799999385
uniform,38,120,150,46,47,1,0,65,0.6676095120001264
uniform,38,120,150,46,47,1,0,66,0.677889900000082
uniform,38,120,150,46,47,1,0,67,0.6889296139997896
uniform,38,120,150,46,47,1,0,68,0.7008423059996858
uniform,38,120,150,46,47,1,0,69,0.7103848910001034
uniform,38,120,150,46,47,1,0,70,0.7198343509999177
uniform,38,120,150,46,47,1,0,71,0.7278238560002137
uniform,38,120,150,46,47,1,0,72,0.737350986999445
uniform,38,120,150,46,47,1,0,73,0.7467048609996709
uniform,38,120,150,46,47,1,0,74,0.7545401620000121
uniform,38,120,150,46,47,1,0,75,0.7669190309998157
uniform,38,120,150,46,47,1,0,76,0.7797346540000945
uniform,38,120,150,46,47,1,0,77,0.7911748679998709
uniform,38,120,150,46,47,1,0,78,0.8005328799999916
uniform,38,120,150,46,47,1,0,79,0.8105891429995609
uniform,38,120,150,46,47,1,0,80,0.8197425839998687
uniform,38,120,150,46,47,1,0,81,0.8310378659998605
uniform,38,120,150,46,47,1,0,82,0.842432239000118
uniform,38,120,150,46,47,1,0,83,0.8528803849994802
uniform,38,120,150,46,47,1,0,84,0.8652780909997091
uniform,38,120,150,46,47,1,0,85,0.8747692090000783
uniform,38,120,150,46,47,1,0,86,0.8856158799999321
uniform,38,120,150,46,47,1,0,87,0.893561679999948
uniform,38,120,150,46,47,1,0,88,0.9040286800000104
uniform,38,120,150,46,47,1,0,89,0.9144290599997476
uniform,38,120,150,46,47,1,0,90,0.9246485200001189
uniform,38,120,150,46,47,1,0,91,0.933595718000106
uniform,38,120,150,46,47,1,0,92,0.9435966609999014
uniform,38,120,150,46,47,1,0,93,0.9526826239998627
uniform,38,120,150,46,47,1,0,94,0.9635756930001662
uniform,38,120,150,46,47,1,0,95,0.9745962930001042
uniform,38,120,150,46,47,1,0,96,0.9858022250000431
uniform,38,120,150,46,47,1,0,97,0.9946113639998657
uniform,38,120,150,46,47,1,0,98,1.0029460360001394
uniform,39,1000,150,404,408,4,0,1,0.458542757000032
uniform,39,1000,150,404,408,4,0,2,0.7040204940003605
uniform,39,1000,150,404,407,3,0,3,0.9516922809998505
uniform,39,1000,150,404,407,3,0,4,1.1462005240000508
uniform,40,1000,150,396,400,4,0,1,0.3974377620006635
uniform,40,1000,150,396,400,4,0,2,0.637340844999926
uniform,40,1000,150,396,400,4,0,3,0.8594209660004708
uniform,40,1000,150,396,399,3,0,4,1.0866050920003545
uniform,41,1000,150,399,402,3,0,1,0.4015668310003093
uniform,41,1000,150,399,402,3,0,2,0.686849618999986
uniform,41,1000,150,399,402,3,0,3,0.8875786859998698
uniform,41,1000,150,399,402,3,0,4,1.1132085280005413
uniform,42,500,150,200,202,2,0,1,0.1125153520006279
uniform,42,500,150,200,202,2,0,2,0.1787036989999251
uniform,42,500,150,200,202,2,0,3,0.23959980200015707
uniform,42,500,150,200,202,2,0,4,0.3072026440004265
uniform,42,500,150,200,202,2,0,5,0.3679779519998192
uniform,42,500,150,200,202,2,0,6,0.43751745500048855
uniform,42,500,150,200,202,2,0,7,0.50759334400027
uniform,42,500,150,200,202,2,0,8,0.5680707139999868
uniform,42,500,150,200,202,2,0,9,0.6328345980000449
uniform,42,500,150,200,202,2,0,10,0.691679154000667
uniform,42,500,150,200,202,2,0,11,0.7615299970002525
uniform,42,500,150,200,202,2,0,12,0.8275675840004624
uniform,42,500,150,200,202,2,0,13,0.897057486000449
uniform,42,500,150,200,202,2,0,14,0.9541321659999085
uniform,42,500,150,200,202,2,0,15,1.0172672329999841
uniform,43,500,150,201,204,3,0,1,0.11574083499999688
uniform,43,500,150,201,203,2,0,2,0.18113544299922069
uniform,43,500,150,201,203,2,0,3,0.2441890649997731
uniform,43,500,150,201,203,2,0,4,0.30495854699984193
uniform,43,500,150,201,203,2,0,5,0.36784912099938083
uniform,43,500,150,201,203,2,0,6,0.43627020299936703
uniform,43,500,150,201,203,2,0,7,0.5036665399993581
uniform,43,500,150,201,203,2,0,8,0.5664303690000452
uniform,43,500,150,201,203,2,0,9,0.6193766239994147
uniform,43,500,150,201,203,2,0,10,0.683832634999817
uniform,43,500,150,201,203,2,0,11,0.7434249119996821
uniform,43,500,150,201,203,2,0,12,0.7986331899992365
uniform,43,500,150,201,203,2,0,13,0.8641625889995339
uniform,43,500,150,201,203,2,0,14,0.9354638429995248
uniform,43,500,150,201,203,2,0,15,0.9914797289993658
uniform,43,500,150,201,203,2,0,16,1.0463585229999808
uniform,44,250,150,101,103,2,0,1,0.02979656400020758
uniform,44,250,150,101,103,2,0,2,0.05754271400019206
uniform,44,250,150,101,103,2,0,3,0.07741013899976679
uniform,44,250,150,101,103,2,0,4,0.09899509000024409
uniform,44,250,150,101,103,2,0,5,0.12335682299999462
uniform,44,250,150,101,103,2,0,6,0.14666215800025384
uniform,44,250,150,101,103,2,0,7,0.17417745600050694
uniform,44,250,150,101,103,2,0,8,0.19712352700025804
uniform,44,250,150,101,102,1,0,9,0.21730999700048415
uniform,44,250,150,101,102,1,0,10,0.24363567300042632
uniform,44,250,150,101,102,1,0,11,0.2690104680004879
uniform,44,250,150,101,102,1,0,12,0.29451296299976093
uniform,44,250,150,101,102,1,0,13,0.3213620300002731
uniform,44,250,150,101,102,1,0,14,0.34316708900041704
uniform,44,250,150,101,102,1,0,15,0.3663858199997776
uniform,44,250,150,101,102,1,0,16,0.38792534100048215
uniform,44,250,150,101,102,1,0,17,0.41579179000018485
uniform,44,250,150,101,102,1,0,18,0.44086980000065523
uniform,44,250,150,101,102,1,0,19,0.4634302700005719
uniform,44,250,150,101,102,1,0,20,0.4843096909999076
uniform,44,250,150,101,102,1,0,21,0.5044371960002536
uniform,44,250,150,101,102,1,0,22,0.5270692100002634
uniform,44,250,150,101,102,1,0,23,0.5522642670002824
uniform,44,250,150,101,102,1,0,24,0.5764985000005254
uniform,44,250,150,101,102,1,0,25,0.5963351110003714
uniform,44,250,150,101,102,1,0,26,0.6163634499998807
uniform,44,250,150,101,102,1,0,27,0.6367568260002372
uniform,44,250,150,101,102,1,0,28,0.6601159870006086
uniform,44,250,150,101,102,1,0,29,0.6850470870003846
uniform,44,250,150,101,102,1,0,30,0.7051745270000538
uniform,44,250,150,101,102,1,0,31,0.7272647770005278
uniform,44,250,150,101,102,1,0,32,0.7475709500004086
uniform,44,250,150,101,102,1,0,33,0.7687631099997816
uniform,44,250,150,101,102,1,0,34,0.7895425209999303
uniform,44,250,150,101,102,1,0,35,0.8112061219999305
uniform,44,250,150,101,102,1,0,36,0.8361814500003675
uniform,44,250,150,101,102,1,0,37,0.8595280370000182
uniform,44,250,150,101,102,1,0,38,0.8868562249999741
uniform,44,250,150,101,102,1,0,39,0.9121583890000693
uniform,44,250,150,101,102,1,0,40,0.932831780000015
uniform,44,250,150,101,102,1,0,41,0.9578352469998208
uniform,44,250,150,101,102,1,0,42,0.98179919300037
uniform,44,250,150,101,102,1,0,43,1.0008510730003763
uniform,45,120,150,48,49,1,0,1,0.010059231999548501
uniform,45,120,150,48,49,1,0,2,0.02079537099962181
uniform,45,120,150,48,49,1,0,3,0.03047058699939953
uniform,45,120,150,48,49,1,0,4,0.041691862999869045
uniform,45,120,150,48,49,1,0,5,0.052958542999476776
uniform,45,120,150,48,49,1,0,6,0.061063545999786584
uniform,45,120,150,48,49,1,0,7,0.06939413599957334
uniform,45,120,150,48,49,1,0,8,0.07966065500022523
uniform,45,120,150,48,49,1,0,9,0.0894088869999905
uniform,45,120,150,48,49,1,0,10,0.09813242600012018
uniform,45,120,150,48,49,1,0,11,0.10661128099945927
uniform,45,120,150,48,49,1,0,12,0.11752445799993438
uniform,45,120,150,48,49,1,0,13,0.12776673600001232
uniform,45,120,150,48,49,1,0,14,0.13854860499941424
uniform,45,120,150,48,49,1,0,15,0.14875252499950875
uniform,45,120,150,48,49,1,0,16,0.15848857199944177
uniform,45,120,150,48,49,1,0,17,0.16803425799935212
uniform,45,120,150,48,49,1,0,18,0.17690419700011262
uniform,45,120,150,48,49,1,0,19,0.1887921079996886
uniform,45,120,150,48,49,1,0,20,0.1984223640001801
uniform,45,120,150,48,49,1,0,21,0.20917011199981062
uniform,45,120,150,48,49,1,0,22,0.21944375800012494
uniform,45,120,150,48,49,1,0,23,0.2293992849999995
uniform,45,120,150,48,49,1,0,24,0.23799222900015593
uniform,45,120,150,48,49,1,0,25,0.24700003399993875
uniform,45,120,150,48,49,1,0,26,0.2571097509999163
uniform,45,120,150,48,49,1,0,27,0.2661082569993596
uniform,45,120,150,48,49,1,0,28,0.276143908999984
uniform,45,120,150,48,49,1,0,29,0.2857618170000933
uniform,45,120,150,48,49,1,0,30,0.2966703609999968
uniform,45,120,150,48,49,1,0,31,0.30804409199936345
uniform,45,120,150,48,49,1,0,32,0.3183059459997821
uniform,45,120,150,48,49,1,0,33,0.328668426999684
uniform,45,120,150,48,49,1,0,34,0.3378632559997641
uniform,45,120,150,48,49,1,0,35,0.34531118199993216
uniform,45,120,150,48,49,1,0,36,0.35635153600014746
uniform,45,120,150,48,49,1,0,37,0.36441684500005067
uniform,45,120,150,48,49,1,0,38,0.3756313769999906
uniform,45,120,150,48,49,1,0,39,0.38480865600013203
uniform,45,120,150,48,49,1,0,40,0.3945392039995568
uniform,45,120,150,48,49,1,0,41,0.4068097139997917
uniform,45,120,150,48,49,1,0,42,0.41849871700014774
uniform,45,120,150,48,49,1,0,43,0.4319829349997235
uniform,45,120,150,48,49,1,0,44,0.44120578599995497
uniform,45,120,150,48,49,1,0,45,0.45146876299986616
uniform,45,120,150,48,49,1,0,46,0.4596167919999061
uniform,45,120,150,48,49,1,0,47,0.47061283599941817
uniform,45,120,150,48,49,1,0,48,0.47917193099965516
uniform,45,120,150,48,49,1,0,49,0.4879562079995594
uniform,45,120,150,48,49,1,0,50,0.49837642300008156
uniform,45,120,150,48,49,1,0,51,0.5084406460000537
uniform,45,120,150,48,49,1,0,52,0.5163493059999382
uniform,45,120,150,48,49,1,0,53,0.5273380339995128
uniform,45,120,150,48,49,1,0,54,0.5360859729998992
uniform,45,120,150,48,49,1,0,55,0.5465653689998362
uniform,45,120,150,48,49,1,0,56,0.5567828009998266
uniform,45,120,150,48,49,1,0,57,0.5675051359994541
uniform,45,120,150,48,49,1,0,58,0.5772065699993618
uniform,45,120,150,48,49,1,0,59,0.5870499419997941
uniform,45,120,150,48,49,1,0,60,0.5956750790001024
uniform,45,120,150,48,49,1,0,61,0.6063679179997052
uniform,45,120,150,48,49,1,0,62,0.6161540399998557
uniform,45,120,150,48,49,1,0,63,0.6250920579996091
uniform,45,120,150,48,49,1,0,64,0.6352067689995238
uniform,45,120,150,48,49,1,0,65,0.645633180999539
uniform,45,120,150,48,49,1,0,66,0.6561941649997607
uniform,45,120,150,48,49,1,0,67,0.6674705839996022
uniform,45,120,150,48,49,1,0,68,0.67817609299982
uniform,45,120,150,48,49,1,0,69,0.69100895199972
uniform,45,120,150,48,49,1,0,70,0.701805926999441
uniform,45,120,150,48,49,1,0,71,0.7111896239994167
uniform,45,120,150,48,49,1,0,72,0.7191814529996918
uniform,45,120,150,48,49,1,0,73,0.730235705999803
uniform,45,120,150,48,49,1,0,74,0.7395724199996039
uniform,45,120,150,48,49,1,0,75,0.7480683839994526
uniform,45,120,150,48,49,1,0,76,0.7583683949997067
uniform,45,120,150,48,49,1,0,77,0.7705902839998089
uniform,45,120,150,48,49,1,0,78,0.7813307529995654
uniform,45,120,150,48,49,1,0,79,0.7895992339999793
uniform,45,120,150,48,49,1,0,80,0.8001341959998172
uniform,45,120,150,48,49,1,0,81,0.8083513100000346
uniform,45,120,150,48,49,1,0,82,0.8197485279997636
uniform,45,120,150,48,49,1,0,83,0.8305967039996176
uniform,45,120,150,48,49,1,0,84,0.8414418020001904
uniform,45,120,150,48,49,1,0,85,0.8543397339999501
uniform,45,120,150,48,49,1,0,86,0.8644881199998053
uniform,45,120,150,48,49,1,0,87,0.8748993330000303
uniform,45,120,150,48,49,1,0,88,0.8856214299994463
uniform,45,120,150,48,49,1,0,89,0.8972293409997292
uniform,45,120,150,48,49,1,0,90,0.9070809109998663
uniform,45,120,150,48,49,1,0,91,0.9178549769994788
uniform,45,120,150,48,49,1,0,92,0.927993719999904
uniform,45,120,150,48,49,1,0,93,0.9375486290000481
uniform,45,120,150,48,49,1,0,94,0.9482236539997757
uniform,45,120,150,48,49,1,0,95,0.959091773000182
uniform,45,120,150,48,49,1,0,96,0.9712143850001667
uniform,45,120,150,48,49,1,0,97,0.9814721409993581
uniform,45,120,150,48,49,1,0,98,0.9916802729994743
uniform,45,120,150,48,49,1,0,99,1.0016721769998185
uniform,46,500,150,200,202,2,0,1,0.10793241999999736
uniform,46,500,150,200,202,2,0,2,0.17217860900018422
uniform,46,500,150,200,202,2,0,3,0.23692499500066333
uniform,46,500,150,200,202,2,0,4,0.3092766620002294
uniform,46,500,150,200,202,2,0,5,0.36042794000059075
uniform,46,500,150,200,202,2,0,6,0.42571555900030944
uniform,46,500,150,200,202,2,0,7,0.4900699160007207
uniform,46,500,150,200,202,2,0,8,0.5392352510007186
uniform,46,500,150,200,202,2,0,9,0.6139302520005003
uniform,46,500,150,200,202,2,0,10,0.669941117000235
uniform,46,500,150,200,202,2,0,11,0.732534083000246
uniform,46,500,150,200,202,2,0,12,0.793454579000354
uniform,46,500,150,200,201,1,0,13,0.8516712320006263
uniform,46,500,150,200,201,1,0,14,0.9133718290004254
uniform,46,500,150,200,201,1,0,15,0.9899111120002999
uniform,46,500,150,200,201,1,0,16,1.0669502040000225
uniform,47,1000,150,404,407,3,0,1,0.5005948070001978
uniform,47,1000,150,404,407,3,0,2,0.7390528590003669
uniform,47,1000,150,404,407,3,0,3,0.9641936620000706
uniform,47,1000,150,404,407,3,0,4,1.1923445430002175
uniform,48,250,150,101,102,1,0,1,0.037035287999970024
uniform,48,250,150,101,102,1,0,2,0.0563834249996944
uniform,48,250,150,101,102,1,0,3,0.08042265399944881
uniform,48,250,150,101,102,1,0,4,0.10259221700016496
uniform,48,250,150,101,102,1,0,5,0.13168633500026772
uniform,48,250,150,101,102,1,0,6,0.15922659399984695
uniform,48,250,150,101,102,1,0,7,0.18485197700010758
uniform,48,250,150,101,102,1,0,8,0.20451305499955197
uniform,48,250,150,101,102,1,0,9,0.22769863699977577
uniform,48,250,150,101,102,1,0,10,0.24951235899970925
uniform,48,250,150,101,102,1,0,11,0.3014987549995567
uniform,48,250,150,101,102,1,0,12,0.3317217769999843
uniform,48,250,150,101,102,1,0,13,0.3570949120003206
uniform,48,250,150,101,102,1,0,14,0.38202394699965225
uniform,48,250,150,101,102,1,0,15,0.40861483800017595
uniform,48,250,150,101,102,1,0,16,0.42872067999996943
uniform,48,250,150,101,102,1,0,17,0.451917303999835
uniform,48,250,150,101,102,1,0,18,0.4794770119997338
uniform,48,250,150,101,102,1,0,19,0.5039715319999232
uniform,48,250,150,101,102,1,0,20,0.5294599299995753
uniform,48,250,150,101,102,1,0,21,0.552462411000306
uniform,48,250,150,101,102,1,0,22,0.5746341320000283
uniform,48,250,150,101,102,1,0,23,0.5986239819994807
uniform,48,250,150,101,102,1,0,24,0.6188375980000274
uniform,48,250,150,101,102,1,0,25,0.6419768249998015
uniform,48,250,150,101,102,1,0,26,0.6648135759996876
uniform,48,250,150,101,102,1,0,27,0.6874981880000632
uniform,48,250,150,101,102,1,0,28,0.7127886830003263
uniform,48,250,150,101,102,1,0,29,0.7432784749998973
uniform,48,250,150,101,102,1,0,30,0.7665719599999647
uniform,48,250,150,101,102,1,0,31,0.7867531319998307
uniform,48,250,150,101,102,1,0,32,0.8148608740002601
uniform,48,250,150,101,102,1,0,33,0.8355796139994709
uniform,48,250,150,101,102,1,0,34,0.860369592999632
uniform,48,250,150,101,102,1,0,35,0.8883721940001124
uniform,48,250,150,101,102,1,0,36,0.9089235789997474
uniform,48,250,150,101,102,1,0,37,0.9341280620001271
uniform,48,250,150,101,102,1,0,38,0.9571024369997758
uniform,48,250,150,101,102,1,0,39,0.9781357219999336
uniform,48,250,150,101,102,1,0,40,0.998462028999711
uniform,49,250,150,102,104,2,0,1,0.0273519620004663
uniform,49,250,150,102,104,2,0,2,0.04987308500039944
uniform,49,250,150,102,104,2,0,3,0.07324939900081517
uniform,49,250,150,102,104,2,0,4,0.0967375220006943
uniform,49,250,150,102,103,1,0,5,0.12173096100013936
uniform,49,250,150,102,103,1,0,6,0.14802250100001402
uniform,49,250,150,102,103,1,0,7,0.1696100760000263
uniform,49,250,150,102,103,1,0,8,0.19034117400042305
uniform,49,250,150,102,103,1,0,9,0.21203494600013073
uniform,49,250,150,102,103,1,0,10,0.23471004700058984
uniform,49,250,150,102,103,1,0,11,0.2581533110005694
uniform,49,250,150,102,103,1,0,12,0.2843984660003116
uniform,49,250,150,102,103,1,0,13,0.30709872000079486
uniform,49,250,150,102,103,1,0,14,0.33045529200080637
uniform,49,250,150,102,103,1,0,15,0.3513921230005508
uniform,49,250,150,102,103,1,0,16,0.37329735700041056
uniform,49,250,150,102,103,1,0,17,0.39655817600032606
uniform,49,250,150,102,103,1,0,18,0.4175672970004598
uniform,49,250,150,102,103,1,0,19,0.43636813100056315
uniform,49,250,150,102,103,1,0,20,0.45918397400055255
uniform,49,250,150,102,103,1,0,21,0.48250509100034833
uniform,49,250,150,102,103,1,0,22,0.5076769400002377
uniform,49,250,150,102,103,1,0,23,0.5286375420000695
uniform,49,250,150,102,103,1,0,24,0.5557254490004198
uniform,49,250,150,102,103,1,0,25,0.5806322960006582
uniform,49,250,150,102,103,1,0,26,0.6065041800002291
uniform,49,250,150,102,103,1,0,27,0.6273361810008282
uniform,49,250,150,102,103,1,0,28,0.653557186999933
uniform,49,250,150,102,103,1,0,29,0.6743674320005084
uniform,49,250,150,102,103,1,0,30,0.6929302860007738
uniform,49,250,150,102,103,1,0,31,0.7136828640004751
uniform,49,250,150,102,103,1,0,32,0.7390988910001397
uniform,49,250,150,102,103,1,0,33,0.7592569600001298
uniform,49,250,150,102,103,1,0,34,0.7775346210000862
uniform,49,250,150,102,103,1,0,35,0.8032111010006702
uniform,49,250,150,102,103,1,0,36,0.8233420670003397
uniform,49,250,150,102,103,1,0,37,0.8417823170002521
uniform,49,250,150,102,103,1,0,38,0.8661064060006538
uniform,49,250,150,102,103,1,0,39,0.8901336950002587
uniform,49,250,150,102,103,1,0,40,0.911487988000772
uniform,49,250,150,102,103,1,0,41,0.932494833000419
uniform,49,250,150,102,103,1,0,42,0.9503751530000955
uniform,49,250,150,102,103,1,0,43,0.9737412540007426
uniform,49,250,150,102,103,1,0,44,1.0039820310003051
uniform,50,250,150,99,100,1,0,1,0.03299338600027113
uniform,50,250,150,99,100,1,0,2,0.05386937900038902
uniform,50,250,150,99,100,1,0,3,0.0783225590002985
uniform,50,250,150,99,100,1,0,4,0.10057279300053779
uniform,50,250,150,99,100,1,0,5,0.1284917860002679
uniform,50,250,150,99,100,1,0,6,0.1514780300003622
uniform,50,250,150,99,100,1,0,7,0.17539632100033486
uniform,50,250,150,99,100,1,0,8,0.19849930400050653
uniform,50,250,150,99,100,1,0,9,0.22410117100025673
uniform,50,250,150,99,100,1,0,10,0.24898851299985836
uniform,50,250,150,99,100,1,0,11,0.273832257000322
uniform,50,250,150,99,100,1,0,12,0.29922643000008975
uniform,50,250,150,99,100,1,0,13,0.32454114600022876
uniform,50,250,150,99,100,1,0,14,0.34367285999996966
uniform,50,250,150,99,100,1,0,15,0.36659056799999234
