Typ,Anzahl Items,Bin-Kapazitaet,LB,Hill Climbing,First Fit Descending,Abs. LB HC,Abs. LB FFD,Zeit HC (sec),Zeit FFD (sec)
scholl_1,100,100,47,48,48,1,1,0.11,0.0
scholl_1,100,100,47,48,48,1,1,0.12,0.0
scholl_1,100,150,43,44,45,1,2,0.12,0.0
scholl_1,100,150,42,42,43,0,1,0.01,0.0
scholl_1,100,150,35,35,35,0,0,0.01,0.0
scholl_1,100,100,65,71,71,6,6,0.14,0.0
scholl_1,100,120,50,54,54,4,4,0.13,0.0
scholl_1,100,120,56,63,63,7,7,0.11,0.0
scholl_1,100,100,66,75,75,9,9,0.13,0.0
scholl_1,100,150,35,35,35,0,0,0.01,0.0
scholl_1,100,150,43,44,45,1,2,0.15,0.0
scholl_1,100,120,51,53,53,2,2,0.12,0.0
scholl_1,100,120,44,45,45,1,1,0.2,0.0
scholl_1,100,100,62,70,70,8,8,0.22,0.0
scholl_1,100,120,51,53,53,2,2,0.18,0.0
scholl_1,100,120,54,58,58,4,4,0.15,0.0
scholl_1,100,100,60,64,64,4,4,0.13,0.0
scholl_1,100,100,64,72,72,8,8,0.12,0.0
scholl_1,100,150,43,44,45,1,2,0.13,0.0
scholl_1,100,100,49,50,50,1,1,0.13,0.0
scholl_1,100,100,65,75,75,10,10,0.13,0.0
scholl_1,100,100,59,65,65,6,6,0.12,0.0
scholl_1,100,100,58,62,62,4,4,0.12,0.0
scholl_1,100,150,42,42,42,0,0,0.01,0.0
scholl_1,100,120,45,46,46,1,1,0.12,0.0
scholl_1,100,150,34,34,34,0,0,0.01,0.0
scholl_1,100,150,43,44,44,1,1,0.13,0.0
scholl_1,100,120,53,56,57,3,4,0.11,0.0
scholl_1,100,150,35,35,35,0,0,0.01,0.0
scholl_1,100,100,65,72,72,7,7,0.14,0.0
scholl_1,100,100,46,46,46,0,0,0.01,0.0
scholl_1,100,120,47,49,49,2,2,0.12,0.0
scholl_1,100,120,49,50,51,1,2,0.11,0.0
scholl_1,100,150,44,45,45,1,1,0.13,0.0
scholl_1,100,120,47,48,48,1,1,0.11,0.0
scholl_1,100,100,69,82,82,13,13,0.12,0.0
scholl_1,100,100,53,55,55,2,2,0.12,0.0
scholl_1,100,120,43,44,44,1,1,0.13,0.0
scholl_1,100,150,42,43,44,1,2,0.12,0.0
scholl_1,100,100,51,52,52,1,1,0.13,0.0
scholl_1,100,150,33,33,33,0,0,0.01,0.0
scholl_1,100,120,53,58,58,5,5,0.11,0.0
scholl_1,100,150,46,46,47,0,1,0.01,0.0
scholl_1,100,150,43,44,44,1,1,0.13,0.0
scholl_1,100,120,46,49,49,3,3,0.13,0.0
scholl_1,100,120,54,60,60,6,6,0.15,0.0
scholl_1,100,120,41,41,41,0,0,0.01,0.0
scholl_1,100,150,44,44,45,0,1,0.04,0.0
scholl_1,100,120,46,49,49,3,3,0.18,0.0
scholl_1,100,150,41,41,42,0,1,0.01,0.0
scholl_1,100,100,54,60,60,6,6,0.14,0.0
scholl_1,100,100,61,65,65,4,4,0.18,0.0
scholl_1,100,120,55,61,61,6,6,0.19,0.0
scholl_1,100,150,35,35,35,0,0,0.01,0.0
scholl_1,100,100,65,73,73,8,8,0.26,0.0
scholl_1,100,150,42,42,43,0,1,0.01,0.0
scholl_1,100,120,50,51,51,1,1,0.12,0.0
scholl_1,100,120,52,57,57,5,5,0.12,0.0
scholl_1,100,120,56,65,65,9,9,0.14,0.0
scholl_1,100,120,52,56,56,4,4,0.13,0.0
scholl_1,100,150,31,31,31,0,0,0.01,0.0
scholl_1,100,100,61,64,64,3,3,0.16,0.0
scholl_1,100,150,35,35,35,0,0,0.01,0.0
